transaction_id,customer_id,transaction_date,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,status
TXN_000239,CUST_0265,2023-07-27,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Pending
TXN_000240,CUST_0455,2023-11-06,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Pending
TXN_000241,CUST_0118,2023-02-09,PROD_002,Running Shoes,Sports,3,129.99,389.97,,
TXN_000242,CUST_0077,2023-04-06,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Failed
TXN_000243,CUST_0339,2023-04-28,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,PayPal,Failed
TXN_000244,CUST_0247,2023-12-12,PROD_001,Wireless Headphones,Electronics,4,99.99,399.96,Cash,Completed
TXN_000245,CUST_0083,2023-11-28,PROD_005,Yoga Mat,Sports,4,39.99,159.96,Credit Card,Completed
TXN_000246,CUST_0066,2023-10-21,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Completed
TXN_000247,CUST_0021,2023-10-21,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Completed
TXN_000248,CUST_0473,2023-04-03,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Failed
TXN_000249,CUST_0327,2023-01-10,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Completed
TXN_000250,CUST_0230,2023-11-07,PROD_002,Running Shoes,Sports,4,129.99,519.96,Cash,Completed
TXN_000251,CUST_0426,2023-07-30,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Failed
TXN_000252,CUST_0320,2023-12-04,PROD_002,Running Shoes,Sports,5,129.99,649.95,PayPal,Completed
TXN_000253,CUST_0473,2023-08-21,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_000254,CUST_0198,2023-03-09,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Completed
TXN_000255,CUST_0441,2023-09-16,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Completed
TXN_000256,CUST_0050,2023-04-01,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Failed
TXN_000257,CUST_0386,2023-03-02,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Failed
TXN_000258,CUST_0462,2023-11-05,PROD_002,Running Shoes,Sports,5,129.99,649.95,Credit Card,Failed
TXN_000259,CUST_0268,2023-08-04,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Failed
TXN_000260,CUST_0220,2023-04-28,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Pending
TXN_000261,CUST_0412,2023-12-23,PROD_005,Yoga Mat,Sports,5,39.99,199.95,Credit Card,Pending
TXN_000262,CUST_0131,2023-09-02,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Pending
TXN_000263,CUST_0449,2023-10-06,PROD_005,Yoga Mat,Sports,2,39.99,79.98,PayPal,Completed
TXN_000264,CUST_0364,2023-01-04,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Failed
TXN_000265,CUST_0193,2023-12-02,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,PayPal,Pending
TXN_000266,CUST_0055,2023-03-21,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Pending
TXN_000267,CUST_0217,2023-10-17,PROD_005,Yoga Mat,Sports,2,39.99,79.98,PayPal,Failed
TXN_000268,CUST_0387,2023-04-15,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Completed
TXN_000269,CUST_0287,2023-10-12,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Pending
TXN_000270,CUST_0177,2023-12-28,PROD_005,Yoga Mat,Sports,4,39.99,159.96,Debit Card,Failed
TXN_000271,CUST_0383,2023-04-28,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Completed
TXN_000272,CUST_0261,2023-07-25,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Completed
TXN_000273,CUST_0494,2023-11-22,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Completed
TXN_000274,CUST_0475,2023-11-04,PROD_004,Smartphone Case,Electronics,4,24.99,99.96,Credit Card,Completed
TXN_000275,CUST_0114,2023-07-09,PROD_003,Coffee Maker,Home,1,79.99,79.99,Credit Card,Failed
TXN_000276,CUST_0477,2023-07-25,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,PayPal,Failed
TXN_000277,CUST_0030,2023-03-31,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Pending
TXN_000278,CUST_0104,2023-12-03,PROD_001,Wireless Headphones,Electronics,5,99.99,499.95,PayPal,Completed
TXN_000279,CUST_0402,2023-11-03,PROD_001,Wireless Headphones,Electronics,5,99.99,499.95,Debit Card,Failed
TXN_000280,CUST_0346,2023-01-19,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Failed
TXN_000281,CUST_0500,2023-03-22,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_000282,CUST_0343,2023-07-22,PROD_003,Coffee Maker,Home,2,79.99,159.98,Debit Card,Failed
TXN_000283,CUST_0378,2023-12-27,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Failed
TXN_000284,CUST_0372,2023-10-14,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Pending
TXN_000285,CUST_0116,2023-11-07,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Pending
TXN_000286,CUST_0003,2023-05-14,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Failed
TXN_000287,CUST_0287,2023-02-07,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Pending
TXN_000288,CUST_0412,2023-09-20,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,PayPal,Failed
TXN_000289,CUST_0495,2023-07-13,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Completed
TXN_000290,CUST_0493,2023-08-23,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Failed
TXN_000291,CUST_0247,2023-03-01,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Pending
TXN_000292,CUST_0347,2023-12-26,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Pending
TXN_000293,CUST_0265,2023-10-02,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Completed
TXN_000294,CUST_0048,2023-07-24,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Completed
TXN_000295,CUST_0477,2023-04-02,PROD_005,Yoga Mat,Sports,2,39.99,79.98,PayPal,Pending
TXN_000296,CUST_0458,2023-10-21,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Failed
TXN_000297,CUST_0256,2023-04-13,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Pending
TXN_000298,CUST_0118,2023-04-14,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Completed
TXN_000299,CUST_0062,2023-02-10,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Failed
TXN_000300,CUST_0392,2023-10-05,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Pending
TXN_000301,CUST_0162,2023-09-10,PROD_005,Yoga Mat,Sports,3,104.75,-314.25,Cash,
TXN_000302,CUST_0505,2023-09-19,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Completed
TXN_000303,CUST_0066,2023-01-28,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Pending
TXN_000304,CUST_0017,2023-09-15,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_000305,CUST_0235,2023-03-03,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Pending
TXN_000306,CUST_0007,2023-12-12,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Failed
TXN_000307,CUST_0167,2023-07-05,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Completed
TXN_000308,CUST_0135,2023-05-02,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_000309,CUST_0188,2023-04-05,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Completed
TXN_000310,CUST_0359,2023-07-10,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Pending
TXN_000311,CUST_0093,2023-10-20,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_000312,CUST_0412,2023-05-01,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Pending
TXN_000313,CUST_0075,2023-03-18,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Completed
TXN_000314,CUST_0256,2023-03-10,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,PayPal,Pending
TXN_000315,CUST_0129,2023-10-15,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Pending
TXN_000316,CUST_0354,2023-03-25,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Pending
TXN_000317,CUST_0430,2023-11-19,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Cash,Failed
TXN_000318,CUST_0134,2023-07-04,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Pending
TXN_000319,CUST_0211,2023-03-04,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Failed
TXN_000320,CUST_0333,2023-11-29,PROD_005,Yoga Mat,Sports,5,39.99,199.95,Debit Card,Pending
TXN_000321,CUST_0167,2023-12-11,PROD_003,Coffee Maker,Home,5,79.99,399.95,,Failed
TXN_000322,CUST_0456,2023-02-10,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Pending
TXN_000323,CUST_0445,2023-03-27,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Pending
TXN_000324,CUST_0293,2023-07-27,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Completed
TXN_000325,CUST_0117,2023-06-10,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Failed
TXN_000326,CUST_0310,2023-11-27,PROD_003,Coffee Maker,Home,4,79.99,319.96,PayPal,Pending
TXN_000327,CUST_0383,2023-10-28,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Pending
TXN_000328,CUST_0095,2023-01-12,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Failed
TXN_000329,CUST_0482,2023-12-25,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Completed
TXN_000330,CUST_0053,2023-02-18,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Cash,Failed
TXN_000331,CUST_0014,2023-07-23,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Completed
TXN_000332,CUST_0317,2023-03-21,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Pending
TXN_000333,CUST_0127,2023-05-26,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Completed
TXN_000334,CUST_0430,2023-03-29,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Failed
TXN_000335,CUST_0441,2023-06-16,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Failed
TXN_000336,CUST_0281,2023-08-16,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Failed
TXN_000337,CUST_0234,2023-11-20,PROD_005,Yoga Mat,Sports,5,39.99,199.95,Cash,Failed
TXN_000338,CUST_0159,2023-06-27,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Completed
TXN_000339,CUST_0158,2023-07-07,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Completed
TXN_000340,CUST_0006,2023-01-01,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Pending
TXN_000341,CUST_0241,2023-10-01,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Pending
TXN_000342,CUST_0005,2023-08-09,PROD_003,Coffee Maker,Home,2,79.99,159.98,Debit Card,Completed
TXN_000343,CUST_0192,2023-04-07,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Pending
TXN_000344,CUST_0084,2023-11-27,PROD_002,Running Shoes,Sports,4,129.99,519.96,Cash,Completed
TXN_000345,CUST_0041,2023-08-05,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Failed
TXN_000346,CUST_0414,2023-12-22,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Failed
TXN_000347,CUST_0415,2023-05-18,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Completed
TXN_000348,CUST_0070,2023-05-29,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Failed
TXN_000349,CUST_0140,2023-12-25,PROD_004,Smartphone Case,Electronics,5,24.99,124.95,Cash,Completed
TXN_000350,CUST_0010,2023-03-19,PROD_003,Coffee Maker,Home,1,79.99,79.99,Credit Card,Completed
TXN_000351,CUST_0145,2023-05-18,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Failed
TXN_000352,CUST_0120,2023-02-16,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Pending
TXN_000353,CUST_0176,2023-08-04,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Pending
TXN_000354,CUST_0357,2023-01-17,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Completed
TXN_000355,CUST_0137,2023-07-20,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Completed
TXN_000356,CUST_0459,2023-05-09,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Completed
TXN_000357,CUST_0198,2023-08-15,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Completed
TXN_000358,CUST_0377,2023-02-18,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Debit Card,Pending
TXN_000359,CUST_0349,2023-06-09,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Debit Card,Failed
TXN_000360,CUST_0382,2023-10-09,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Pending
TXN_000361,CUST_0327,2023-06-02,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,INVALID_METHOD,
TXN_000362,CUST_0443,2023-12-08,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Completed
TXN_000363,CUST_0167,2023-01-08,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Failed
TXN_000364,CUST_0203,2023-05-05,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Failed
TXN_000365,CUST_0353,2023-11-02,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Completed
TXN_000366,CUST_0081,2023-09-13,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Failed
TXN_000367,CUST_0031,2023-07-02,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Failed
TXN_000368,CUST_0406,2023-02-24,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Completed
TXN_000369,CUST_0503,2023-10-13,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Pending
TXN_000370,CUST_0011,2023-12-19,PROD_002,Running Shoes,Sports,4,129.99,519.96,PayPal,Failed
TXN_000371,CUST_0129,2023-01-21,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Failed
TXN_000372,CUST_0278,2023-12-23,PROD_003,Coffee Maker,Home,4,79.99,319.96,Debit Card,Failed
TXN_000373,CUST_0279,2023-06-28,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Pending
TXN_000374,CUST_0469,2023-10-11,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Failed
TXN_000375,CUST_0231,2023-06-01,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Pending
TXN_000376,CUST_0398,2023-11-23,PROD_001,Wireless Headphones,Electronics,5,99.99,499.95,Cash,Failed
TXN_000377,CUST_0453,2023-01-10,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Failed
TXN_000378,CUST_0165,2023-02-02,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_000379,CUST_0350,2023-09-12,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Failed
TXN_000380,CUST_0166,2023-07-29,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Completed
TXN_000381,CUST_0268,2023-12-04,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Completed
TXN_000382,CUST_0448,2023-01-17,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Pending
TXN_000383,CUST_0051,2023-01-17,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Failed
TXN_000384,CUST_0270,2023-11-16,PROD_004,Smartphone Case,Electronics,5,24.99,124.95,PayPal,Completed
TXN_000385,CUST_0114,2023-11-07,PROD_003,Coffee Maker,Home,1,79.99,79.99,Credit Card,Completed
TXN_000386,CUST_0476,2023-02-10,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Pending
TXN_000387,CUST_0381,2023-08-01,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Failed
TXN_000388,CUST_0271,2023-01-21,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Pending
TXN_000389,CUST_0484,2023-04-21,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Completed
TXN_000390,CUST_0273,2023-07-17,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Failed
TXN_000391,CUST_0292,2023-11-17,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Failed
TXN_000392,CUST_0393,2023-11-23,PROD_001,Wireless Headphones,Electronics,5,99.99,499.95,PayPal,Failed
TXN_000393,CUST_0360,2023-12-07,PROD_004,Smartphone Case,Electronics,4,24.99,99.96,Credit Card,Completed
TXN_000394,CUST_0282,2023-07-25,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Failed
TXN_000395,CUST_0274,2023-11-04,PROD_002,Running Shoes,Sports,4,129.99,519.96,PayPal,Pending
TXN_000396,CUST_0167,2023-07-10,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_000397,CUST_0312,2023-05-04,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Pending
TXN_000398,CUST_0475,2023-05-11,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Pending
TXN_000399,CUST_0001,2023-01-18,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Failed
TXN_000400,CUST_0456,2023-06-04,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Completed
TXN_000401,CUST_0439,2023-06-11,PROD_002,Running Shoes,Sports,1,303.84,303.84,,Failed
TXN_000402,CUST_0285,2023-10-20,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Completed
TXN_000403,CUST_0236,2023-07-02,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Pending
TXN_000404,CUST_0456,2023-10-26,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Pending
TXN_000405,CUST_0048,2023-10-20,PROD_003,Coffee Maker,Home,2,79.99,159.98,Debit Card,Failed
TXN_000406,CUST_0371,2023-06-16,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Pending
TXN_000407,CUST_0420,2023-02-18,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Completed
TXN_000408,CUST_0196,2023-02-10,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Pending
TXN_000409,CUST_0214,2023-03-03,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Failed
TXN_000410,CUST_0028,2023-06-06,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Pending
TXN_000411,CUST_0290,2023-03-18,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Completed
TXN_000412,CUST_0345,2023-07-21,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Completed
TXN_000413,CUST_0149,2023-07-21,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Pending
TXN_000414,CUST_0244,2023-10-20,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Failed
TXN_000415,CUST_0135,2023-02-13,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Failed
TXN_000416,CUST_0391,2023-03-11,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Pending
TXN_000417,CUST_0334,2023-10-20,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_000418,CUST_0137,2023-08-09,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Completed
TXN_000419,CUST_0217,2023-07-07,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Debit Card,Pending
TXN_000420,CUST_0305,2023-12-02,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Completed
TXN_000421,CUST_0316,2023-08-15,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,
TXN_000422,CUST_0023,2023-04-30,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Completed
TXN_000423,CUST_0058,2023-01-28,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Pending
TXN_000424,CUST_0176,2023-12-22,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_000425,CUST_0012,2023-06-19,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_000426,CUST_0268,2023-05-13,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Failed
TXN_000427,CUST_0356,2023-12-24,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Failed
TXN_000428,CUST_0023,2023-05-11,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Pending
TXN_000429,CUST_0405,2023-12-23,PROD_002,Running Shoes,Sports,5,129.99,649.95,PayPal,Completed
TXN_000430,CUST_0336,2023-01-05,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Cash,Failed
TXN_000431,CUST_0340,2023-12-04,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_000432,CUST_0445,2023-11-29,PROD_003,Coffee Maker,Home,4,79.99,319.96,Debit Card,Pending
TXN_000433,CUST_0501,2023-12-30,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Pending
TXN_000434,CUST_0273,2023-02-15,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Failed
TXN_000435,CUST_0288,2023-12-31,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Completed
TXN_000436,CUST_0157,2023-06-20,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_000437,CUST_0010,2023-06-27,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Pending
TXN_000438,CUST_0121,2023-09-14,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Failed
TXN_000439,CUST_0450,2023-07-18,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Completed
TXN_000440,CUST_0175,2023-07-21,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Completed
TXN_000441,CUST_0267,2023-12-14,PROD_004,Smartphone Case,Electronics,5,24.99,124.95,Debit Card,Pending
TXN_000442,CUST_0294,2023-03-20,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Failed
TXN_000443,CUST_0230,2023-10-05,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Failed
TXN_000444,CUST_0298,2023-10-05,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Completed
TXN_000445,CUST_0353,2023-12-28,PROD_003,Coffee Maker,Home,5,79.99,399.95,Debit Card,Pending
TXN_000446,CUST_0336,2023-10-17,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Completed
TXN_000447,CUST_0273,2023-03-02,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Completed
TXN_000448,CUST_0392,2023-06-13,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Pending
TXN_000449,CUST_0382,2023-11-23,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Debit Card,Completed
TXN_000450,CUST_0068,2023-04-05,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Failed
TXN_000451,CUST_0314,2023-04-29,PROD_005,Yoga Mat,Sports,3,39.99,-119.97,Debit Card,Completed
TXN_000452,CUST_0184,2023-02-10,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Completed
TXN_000453,CUST_0434,2023-11-06,PROD_005,Yoga Mat,Sports,4,39.99,159.96,PayPal,Completed
TXN_000454,CUST_0252,2023-08-31,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_000455,CUST_0017,2023-07-29,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Pending
TXN_000456,CUST_0381,2023-12-10,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Completed
TXN_000457,CUST_0475,2023-08-13,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Failed
TXN_000458,CUST_0444,2023-08-23,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Pending
TXN_000459,CUST_0312,2023-07-14,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Pending
TXN_000460,CUST_0481,2023-10-20,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Credit Card,Failed
TXN_000461,CUST_0232,2023-08-22,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Failed
TXN_000462,CUST_0203,2023-01-21,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Failed
TXN_000463,CUST_0098,2023-05-30,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Pending
TXN_000464,CUST_0237,2023-03-27,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Failed
TXN_000465,CUST_0354,2023-09-22,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Failed
TXN_000466,CUST_0047,2023-09-14,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Failed
TXN_000467,CUST_0070,2023-07-21,PROD_005,Yoga Mat,Sports,2,39.99,79.98,PayPal,Pending
TXN_000468,CUST_0092,2023-08-21,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Pending
TXN_000469,CUST_0129,2023-06-15,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Failed
TXN_000470,CUST_0047,2023-02-28,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Failed
TXN_000471,CUST_0044,2023-09-26,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Failed
